Date,High,Low,Open,Close,Volume,Adj Close,5-DayEMA,20-DayEMA,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,CCI,OBV,EMA_Reversal,EMA_Trend,StoReversal,MACDTrend,OBVTrend,CCITrend,Returns,MarketTrend
1998-07-10,116.9375,115.0625,116.0311965942,116.4686965942,7849700,80.1621551514,115.9388048619,113.8021901043,107.8824,113.0031,118.1238,1.4906,0.3564,1.1342,83.123,76.7091,99.5193,65905300,2.1366147576,Up,NoReversal,Up,Up,NoReversal,-0.0053662488,Up
1998-07-13,116.8436965942,116.0625,116.5625,116.5,6555100,80.1836776733,116.1258699079,114.0591371662,108.1117,113.3062,118.5008,1.5169,0.3062,1.2108,76.1106,72.076,101.0013,72460400,2.0667327417,Up,NoReversal,Up,Up,Reversal,-0.0002686988,Up
1998-07-14,118.1561965942,116.9375,116.9375,117.8125,6983600,81.0870132446,116.6880799386,114.4166163879,108.9915,113.8203,118.6491,1.625,0.3314,1.2936,76.9081,81.9393,129.6654,79444000,2.2714635507,Up,NoReversal,Up,Up,Reversal,-0.0111405836,Up
1998-07-15,118.2811965942,117.5311965942,118.0625,117.5936965942,4977500,80.9364624023,116.9899521571,114.7192077812,109.6399,114.2406,118.8413,1.6736,0.304,1.3696,78.4715,81.3992,125.7703,74466500,2.270744376,Up,NoReversal,Up,Down,Reversal,0.0018606729,Up
1998-07-16,118.5936965942,117.0625,117.6875,118.4061965942,6315600,81.4956817627,117.4620336362,115.0703625148,109.8316,114.5875,119.3434,1.7575,0.3103,1.4472,83.5818,87.407,120.6145,80782100,2.3916711214,Up,NoReversal,Up,Up,Reversal,-0.006861972,Up
1998-07-17,119,118.3125,118.625,118.5625,3539500,81.603263855,117.8288557574,115.4029581276,110.215,114.9672,119.7193,1.8156,0.2948,1.5209,84.9839,86.1457,127.1624,84321600,2.4258976298,Up,NoReversal,Up,Up,Reversal,-0.0013183208,Up
1998-07-20,119.2342987061,117.9375,118.75,118.5625,2338400,81.603263855,118.0734038383,115.7038759559,110.9611,115.3922,119.8233,1.8405,0.2557,1.5848,85.6895,83.5157,116.5969,84321600,2.3695278824,Up,NoReversal,Up,,Reversal,0,Up
1998-07-21,119,116.2811965942,119,116.5,5518600,80.1836776733,117.5489358922,115.7796993631,111.824,115.6875,119.5509,1.6745,0.0718,1.6027,74.6945,54.4221,64.5303,78803000,1.769236529,Up,NoReversal,Reversal,Down,NoReversal,0.0177038627,Reversal
1998-07-22,116.9842987061,115.5311965942,116.3436965942,116.5,10417300,80.1836776733,117.1992905948,115.848301118,112.4548,115.9172,119.3795,1.5253,-0.0619,1.5873,57.5706,34.7739,21.165,78803000,1.3509894768,Up,NoReversal,Reversal,,NoReversal,0,Reversal
1998-07-23,116.5936965942,113.9061965942,116.3125,114.1875,15110900,78.592048645,116.1953603965,115.6901260486,112.5919,115.9562,119.3206,1.2066,-0.3045,1.5111,34.0488,12.9503,-51.9355,63692100,0.5052343479,Up,NoReversal,Down,Down,NoReversal,0.0202517789,Up
1998-07-24,115.0936965942,112.875,114.9686965942,114.0936965942,11540500,78.5274963379,115.4948057958,115.5380820744,112.7586,116,119.2413,0.9357,-0.4604,1.396,21.5309,16.8685,-97.7269,52151600,-0.0432762787,Reversal,NoReversal,Down,Down,NoReversal,0.0008221612,Reversal
1998-07-27,115,112.8436965942,113.625,114.9061965942,9600000,79.0867080688,115.2986027286,115.4779014041,112.9527,116.0609,119.1692,0.7776,-0.4948,1.2724,16.378,19.3153,-90.6894,61751600,-0.1792986755,Down,Reversal,Down,Up,NoReversal,-0.0070709851,Down
1998-07-28,114.6561965942,111.875,114.4375,112.9686965942,13693000,77.7532119751,114.5219673504,115.2389255626,112.7203,116.0047,119.289,0.4903,-0.6257,1.1159,20.2915,24.6908,-137.3874,48058600,-0.7169582122,Down,NoReversal,Down,Down,Reversal,0.0171507688,Down
1998-07-29,114.125,112.25,113.7186965942,112.5311965942,7462400,77.4520645142,113.8583770984,114.981042752,112.5386,115.9656,119.3926,0.2247,-0.713,0.9377,22.3147,22.9382,-142.5384,40596200,-1.1226656536,Down,NoReversal,Down,Down,Reversal,0.0038878108,Down
1998-07-30,114.5936965942,113.4061965942,113.625,114.2186965942,6821600,78.6135177612,113.978483597,114.9084373724,112.4821,115.9453,119.4084,0.1487,-0.6312,0.7799,27.8905,36.0425,-87.8472,47417800,-0.9299537754,Down,NoReversal,Down,Up,NoReversal,-0.0147742887,Down
1998-07-31,114.5,111.3125,114.3436965942,111.7811965942,7680500,76.935874939,113.2460545961,114.6106012668,111.9031,115.7922,119.6812,-0.107,-0.7095,0.6025,30.7082,33.1439,-143.7261,39737300,-1.3645466708,Down,NoReversal,Down,Down,Reversal,0.0218059931,Down
1998-08-03,112.4217987061,111.0311965942,111.7811965942,111.3125,10486500,76.6132888794,112.6015363974,114.296492901,111.2092,115.5578,119.9063,-0.3436,-0.7568,0.4133,33.4272,31.0952,-153.5488,29250800,-1.6949565036,Down,NoReversal,Down,Down,Reversal,0.0042106376,Down
1998-08-04,112.2186965942,107,112.2186965942,107,15091600,73.6451187134,110.7343575982,113.6015818429,109.3937,115.1187,120.8438,-0.8689,-1.0258,0.1568,23.6875,6.8235,-204.7907,14159200,-2.8672242447,Down,NoReversal,Down,Down,Reversal,0.0403037383,Down
1998-08-05,108.875,105.5936965942,107.9375,108.4686965942,21718400,74.6559753418,109.9791372636,113.1127311911,108.3468,114.7109,121.075,-1.1535,-1.0483,-0.1052,17.0512,13.2348,-195.0949,35877600,-3.1335939275,Down,Reversal,Down,Up,Reversal,-0.0135402807,Down
1998-08-06,109.5,107.5625,108.125,108.9375,13084400,74.9786605835,109.6319248424,112.7150868593,107.5513,114.3656,121.1799,-1.3259,-0.9766,-0.3494,14.4071,23.1629,-142.9865,48962000,-3.0831620169,Down,NoReversal,Down,Up,Reversal,-0.0043034162,Down
1998-08-07,110.5936965942,108.4686965942,109.6875,109.125,12083800,75.1076660156,109.4629498949,112.3731712843,106.8918,113.9984,121.105,-1.4309,-0.8653,-0.5657,25.5999,40.402,-110.6733,61045800,-2.9102213894,Down,NoReversal,Down,Up,Reversal,-0.0017182131,Down
1998-08-10,109.6561965942,108.1875,108.75,108.5,6273000,74.6774978638,109.1419665966,112.0042953486,106.2053,113.5984,120.9915,-1.5468,-0.7849,-0.7619,35.9805,44.3767,-109.4557,54772800,-2.862328752,Down,NoReversal,Down,Down,Reversal,0.0057603687,Down
1998-08-11,107.4375,105.5,106.7811965942,106.875,14287100,73.5590820313,108.3863110644,111.5157880581,105.3736,113.0515,120.7295,-1.7495,-0.7901,-0.9594,41.8796,40.86,-137.8464,40485700,-3.1294769937,Down,NoReversal,Down,Down,Reversal,0.0152046784,Down
1998-08-12,108.875,107.5,107.75,108.6875,11158400,74.8065490723,108.4867073763,111.2464258082,105.0009,112.6062,120.2115,-1.7438,-0.6275,-1.1163,43.2389,44.4801,-90.4422,51644100,-2.7597184319,Down,NoReversal,Down,Up,NoReversal,-0.0166762507,Down
1998-08-13,109.6561965942,107.375,108.8125,107.375,9073900,73.9031829834,108.1161382508,110.8777167524,104.6136,112.0547,119.4957,-1.8242,-0.5663,-1.2579,42.4891,42.1272,-84.8803,42570200,-2.7615785015,Down,NoReversal,Down,Down,NoReversal,0.0122235157,Down
1998-08-14,108.7186965942,105.7811965942,108.3436965942,106.125,8628500,73.0428619385,107.4524255006,110.4250750224,104.1951,111.4328,118.6705,-1.9661,-0.5666,-1.3995,41.583,38.1418,-100.4475,33941700,-2.9726495218,Down,NoReversal,Down,Down,Reversal,0.011778563,Down
1998-08-17,108.9375,105.5,106,108.375,11290000,74.5914840698,107.7599503337,110.2298289863,104.3622,110.9234,117.4846,-1.8754,-0.3807,-1.4947,40.2032,40.3406,-77.1939,45231700,-2.4698786526,Down,NoReversal,Down,Up,NoReversal,-0.0207612457,Down
1998-08-18,110.5936965942,108.7811965942,109,110.375,7603900,75.9680328369,108.6316335558,110.2436548481,104.5744,110.6172,116.6599,-1.6234,-0.103,-1.5205,46.1517,59.9727,-19.8144,52835600,-1.6120212923,Down,NoReversal,Down,Up,NoReversal,-0.0181200453,Down
1998-08-19,111.0936965942,109.625,111.0936965942,110.0936965942,6258600,75.7744140625,109.1189879019,110.229373062,104.8897,110.2969,115.704,-1.4299,0.0724,-1.5024,60.8826,82.3344,-4.2431,46577000,-1.1103851601,Down,NoReversal,Reversal,Down,NoReversal,0.0025551273,Reversal
1998-08-20,110.4061965942,109.1561965942,109.6875,109.4375,7402800,75.3227844238,109.2251586013,110.1539563522,104.9474,110.0594,115.1713,-1.3144,0.1504,-1.4648,75.0158,82.7403,-15.3348,39174200,-0.9287977509,Down,NoReversal,Up,Down,NoReversal,0.0059960854,Down
1998-08-21,108.7186965942,105.5,108.1875,108.5625,16685400,74.7205200195,109.0042724009,110.0023886666,104.9849,109.7828,114.5806,-1.2787,0.1489,-1.4276,78.0542,69.0879,-74.7934,22488800,-0.9981162657,Down,NoReversal,Up,Down,NoReversal,0.0080598733,Down
1998-08-24,109.9375,108.3125,109.25,109.25,7201700,75.1937026978,109.0861816006,109.930732426,105.3159,109.5,113.684,-1.1813,0.197,-1.3783,71.9628,64.0602,-16.0354,29690500,-0.8445508254,Down,NoReversal,Up,Up,NoReversal,-0.0062929062,Down
1998-08-25,111.25,108.6406021118,110.375,109.5,9688300,75.365776062,109.2241210671,109.8897101985,105.4562,109.3265,113.1969,-1.0716,0.2454,-1.317,65.6443,63.7847,16.3035,39378800,-0.6655891314,Down,NoReversal,Up,Up,NoReversal,-0.002283105,Down
1998-08-26,109.625,107.75,108.2811965942,108.875,9339700,74.9356307983,109.107747378,109.7930709365,105.5614,109.1437,112.726,-1.0233,0.2349,-1.2582,64.315,65.1002,-22.4788,30039100,-0.6853235584,Down,NoReversal,Up,Down,NoReversal,0.0057405281,Down
1998-08-27,107.5625,103.4686965942,107,103.75,24887800,71.4082260132,107.3218315854,109.2175393177,105.0983,108.6203,112.1423,-1.3826,-0.0995,-1.2831,57.6145,43.9587,-206.2291,5151300,-1.8957077323,Down,NoReversal,Reversal,Down,Reversal,0.0493975904,Reversal
1998-08-28,105.7186965942,102.1561965942,104.9686965942,103.375,23735900,71.1501235962,106.0062210569,108.6611060802,104.301,108.2,112.099,-1.6783,-0.3162,-1.3621,44.7655,25.2378,-227.6823,-18584600,-2.6548850233,Down,NoReversal,Down,Down,Reversal,0.0036275695,Down
1998-08-31,104.0156021118,95,103.75,96,22563100,66.0741119385,102.6708140379,107.4552846469,101.0557,107.4344,113.8131,-2.4791,-0.8936,-1.5855,25.6401,7.7238,-347.6666,-41147700,-4.7844706089,Down,NoReversal,Down,Down,Reversal,0.0768229167,Down
1998-09-01,100.5625,93.625,96.0625,100.0625,24748500,68.8702163696,101.8013760253,106.7512089642,99.9434,107.0875,114.2316,-2.7543,-0.935,-1.8193,17.6306,19.9303,-249.6757,-16399200,-4.9498329389,Down,Reversal,Down,Up,Reversal,-0.0405996252,Down
1998-09-02,101.75,98.7811965942,99.8125,99.3436965942,13843200,68.3755111694,100.9821495483,106.0457307303,98.7689,106.6312,114.4936,-2.9958,-0.9412,-2.0546,18.9313,29.1397,-157.1796,-30242400,-5.0635811821,Down,NoReversal,Down,Down,Reversal,0.007235521,Down
1998-09-03,99.375,96.75,97.625,98.5625,17311300,67.8378067017,100.1755996988,105.3330412985,97.5862,106.1125,114.6388,-3.2132,-0.9269,-2.2863,29.9225,40.6975,-156.6093,-47553700,-5.1574415996,Down,NoReversal,Down,Down,Reversal,0.0079259008,Down
1998-09-04,99.8125,95.75,99.4375,97.75,17783800,67.2786026001,99.3670664659,104.610846164,96.4018,105.5437,114.6857,-3.4117,-0.9003,-2.5114,36.7855,40.5191,-136.6221,-65337500,-5.2437796981,Down,NoReversal,Down,Down,Reversal,0.0083120205,Down
1998-09-08,103,99.8125,100.875,103,14746500,70.8920135498,100.5780443106,104.4574321043,96.1683,105.2687,114.3692,-3.1095,-0.4785,-2.631,47.1307,60.1755,-56.8145,-50591000,-3.8793877937,Down,NoReversal,Down,Up,NoReversal,-0.0509708738,Down
1998-09-09,103.125,100.4375,102.75,100.5,12109700,69.1713027954,100.5520295404,104.0805334989,95.6525,104.95,114.2475,-3.0368,-0.3246,-2.7122,56.2433,68.0354,-59.8659,-62700700,-3.5285039585,Down,NoReversal,Down,Down,NoReversal,0.0248756219,Down
1998-09-10,99.3436965942,96.8125,98.4375,98.5,19889300,67.7947540283,99.8680196936,103.5490537228,94.9047,104.4406,113.9765,-3.1047,-0.3141,-2.7907,65.1475,67.2316,-97.6184,-82590000,-3.6810340292,Down,NoReversal,Down,Down,NoReversal,0.0203045685,Down
1998-09-11,101.6875,97,98.1875,101.6875,20379800,69.9886627197,100.4745131291,103.3717627728,94.6482,104.1562,113.6643,-2.8683,-0.0621,-2.8062,65.3338,60.7345,-61.3143,-62210200,-2.8972496437,Down,NoReversal,Reversal,Up,NoReversal,-0.0313460356,Reversal
1998-09-14,104.4531021118,102.0936965942,102.875,103.4375,10686800,71.1931533813,101.4621754194,103.3780234649,94.553,104.0219,113.4907,-2.5108,0.2363,-2.7471,65.3781,68.1681,-9.6469,-51523400,-1.9158480455,Down,NoReversal,Up,Up,NoReversal,-0.016918429,Down
1998-09-15,104.3125,102.2811965942,102.875,104.0625,8337900,71.6233139038,102.3289502796,103.4432117423,94.5497,103.8062,113.0628,-2.1522,0.4759,-2.6282,72.0902,87.368,-3.0614,-43185500,-1.1142614627,Down,NoReversal,Up,Up,NoReversal,-0.006006006,Down
1998-09-16,105.25,103.1561965942,104.75,105,11024900,72.2685775757,103.2193001864,103.5914773645,94.7597,103.5375,112.3153,-1.772,0.6849,-2.4569,82.8046,92.8776,17.9524,-32160600,-0.3721771781,Down,NoReversal,Up,Up,NoReversal,-0.0089285714,Down
1998-09-17,103.0311965942,101.7811965942,102.25,102,12945200,70.2037353516,102.8128667909,103.4399080233,94.8702,103.1328,111.3954,-1.6932,0.611,-2.3042,88.1409,84.177,-15.3975,-45105800,-0.6270412324,Down,NoReversal,Up,Down,NoReversal,0.0294117647,Down
1998-09-18,102.4061965942,101.0936965942,102.375,102.0936965942,7019200,70.516418457,102.573143392,103.3116973588,95.0198,102.7656,110.5115,-1.6047,0.5596,-2.1643,79.2074,60.5676,-17.2646,-38086600,-0.7385539667,Down,NoReversal,Up,Up,NoReversal,-0.000917751,Down
1998-09-21,103.4061965942,98.9375,99.625,102.0311965942,8834600,70.4732589722,102.3924944594,103.18974486,95.1618,102.4391,109.7163,-1.5221,0.5138,-2.0358,63.101,44.5583,-21.0448,-46921200,-0.7972504006,Down,NoReversal,Up,Down,NoReversal,0.0006125577,Down
1998-09-22,103.6561965942,102.1561965942,103.5,102.875,7270100,71.0560684204,102.5533296396,103.159769149,95.5391,102.1203,108.7015,-1.3727,0.5305,-1.9032,50.0914,45.1484,22.2248,-39651100,-0.6064395094,Down,NoReversal,Up,Up,NoReversal,-0.0082022202,Down
1998-09-23,107,103.7811965942,103.875,107,13688500,73.9052352905,104.0355530931,103.525505531,95.9027,101.9953,108.0879,-0.9109,0.7938,-1.7047,53.3895,70.4618,116.8218,-25962600,0.510047562,Up,NoReversal,Up,Up,Reversal,-0.0385514019,Up
1998-09-24,106.8125,103.25,106.3125,104.375,11129500,72.092124939,104.148702062,103.6064097883,96.4239,101.7703,107.1167,-0.7481,0.7653,-1.5134,64.0721,76.606,97.9371,-37092100,0.5422922738,Up,NoReversal,Up,Down,NoReversal,0.0251497006,Up
1998-09-25,105.4217987061,102.625,103.125,104.25,10247400,72.0057678223,104.1824680414,103.6677041093,96.4076,101.7953,107.183,-0.6221,0.7131,-1.3351,74.9485,77.7778,78.395,-47339500,0.514763932,Up,NoReversal,Up,Down,NoReversal,0.0011990408,Up
1998-09-28,106.3125,104.25,105.3125,105.1875,8847800,72.6533126831,104.5174786942,103.8124466075,96.3364,101.8859,107.4354,-0.4414,0.715,-1.1564,73.2295,65.3048,108.9621,-38491700,0.7050320868,Up,NoReversal,Up,Up,Reversal,-0.008912656,Up
1998-09-29,105.9375,103.375,105.375,104.9375,10618100,72.4806442261,104.6574857962,103.9195945713,97.3396,102.3328,107.326,-0.3148,0.6733,-0.9881,67.8419,60.4432,86.0147,-49109800,0.7378912248,Up,NoReversal,Up,Down,NoReversal,0.0023823705,Up
1998-09-30,104.3125,101.375,103.5,101.75,7908400,70.2789993286,103.6883238641,103.7129664791,97.5243,102.4172,107.3101,-0.4663,0.4174,-0.8837,55.5088,40.7782,8.3827,-57018200,-0.024642615,Reversal,NoReversal,Up,Down,NoReversal,0.0313267813,Reversal
1998-10-01,101.5467987061,98.0936965942,100.0311965942,98.8125,13335600,68.2500762939,102.0630492427,103.2462553085,97.426,102.3906,107.3552,-0.814,0.0558,-0.8698,41.3515,22.8332,-93.4032,-70353800,-1.1832060657,Down,NoReversal,Reversal,Down,NoReversal,0.0297280202,Reversal
1998-10-02,100.875,97.2186965942,98.875,100.7186965942,14351800,69.5667114258,101.6149316932,103.0055353948,97.7837,102.4984,107.2132,-0.9251,-0.0442,-0.8808,27.2183,18.0434,-95.2981,-56002000,-1.3906037016,Down,NoReversal,Reversal,Up,NoReversal,-0.0189259458,Reversal
1998-10-05,99.9686965942,96.3436965942,99.5936965942,98.6875,12807200,68.1637573242,100.6391211288,102.5942938729,98.0049,102.5453,107.0857,-1.1636,-0.2262,-0.9374,21.5882,23.888,-143.6716,-68809200,-1.9551727441,Down,NoReversal,Down,Down,Reversal,0.0205821061,Down
1998-10-06,101.2811965942,97.5311965942,100.75,98.5936965942,12621000,68.0989456177,99.9573129506,102.2132845615,97.477,102.325,107.1729,-1.3447,-0.3258,-1.0188,24.1053,30.3844,-101.3904,-81430200,-2.2559716109,Down,NoReversal,Down,Down,Reversal,0.0009514138,Down
1998-10-07,100.0311965942,95.75,98.625,97.125,14348500,67.0845718384,99.0132086337,101.728685978,96.8524,102.1562,107.4601,-1.5884,-0.4556,-1.1328,26.5781,25.4618,-131.7798,-95778700,-2.7154773443,Down,NoReversal,Down,Down,Reversal,0.0151217153,Down
1998-10-08,96.75,92.2186965942,94.5625,96.5936965942,20625000,66.7175369263,98.2067046206,101.2396393209,96.4387,102.0609,107.6831,-1.8036,-0.5367,-1.2669,29.7522,33.4103,-186.9276,-116403700,-3.0329347003,Down,NoReversal,Down,Down,Reversal,0.0055003942,Down
1998-10-09,98.7811965942,94.0625,97,98.5311965942,12708500,68.055770874,98.3148686118,100.9816923711,96.0744,101.9031,107.7318,-1.7971,-0.4242,-1.373,35.3631,47.217,-119.1603,-103695200,-2.6668237593,Down,NoReversal,Down,Up,Reversal,-0.0196638229,Down
1998-10-12,101.4375,99.6875,100.625,99.9686965942,9508500,69.0486755371,98.8661446059,100.8852165749,95.8875,101.7297,107.5718,-1.6569,-0.2272,-1.4298,49.32,67.3328,-30.613,-94186700,-2.019071969,Down,NoReversal,Down,Up,NoReversal,-0.0143795013,Down
1998-10-13,100.4061965942,98.75,99.5625,99.625,6256800,68.8112716675,99.1190964039,100.7651959398,95.6999,101.5078,107.3156,-1.5556,-0.1007,-1.4549,64.1901,78.0205,-45.4508,-100443500,-1.6460995358,Down,NoReversal,Down,Down,NoReversal,0.0034499031,Down
1998-10-14,101.8125,98.8436965942,98.9375,100.5625,8176900,69.4588394165,99.600230936,100.7458915633,95.6936,101.2859,106.8782,-1.3837,0.057,-1.4407,76.3819,83.7924,-19.8238,-92266600,-1.1456606273,Down,NoReversal,Reversal,Up,NoReversal,-0.0093225606,Reversal
1998-10-15,107.25,99.9375,100.125,105.9686965942,20541100,73.1929168701,101.723052822,101.2433015965,95.5346,101.4844,107.4341,-0.802,0.511,-1.3129,82.5592,85.8646,82.1601,-71725500,0.4797512255,Up,NoReversal,Up,Up,NoReversal,-0.0510169207,Up
1998-10-16,106.75,105,106.125,106,16573900,73.2145385742,103.1487018814,101.696320517,95.4146,101.6797,107.9448,-0.3346,0.7827,-1.1173,85.7244,87.5163,108.2674,-55151600,1.4523813643,Up,NoReversal,Up,Up,Reversal,-0.0002953151,Up
1998-10-19,106.8125,105.5,105.6875,106.375,7915900,73.473526001,104.2241345876,102.1419090614,95.3054,101.8969,108.4883,0.0654,0.9461,-0.8807,87.2696,88.428,101.2875,-47235700,2.0822255261,Up,NoReversal,Up,Up,Reversal,-0.0035252644,Up
1998-10-20,108.7967987061,106.0936965942,107.5625,107,14611600,73.9052352905,105.1494230584,102.6045844098,95.1537,102.1031,109.0525,0.4278,1.0468,-0.619,87.1978,85.6491,111.935,-32624100,2.5448386486,Up,NoReversal,Up,Up,Reversal,-0.0058411215,Up
1998-10-21,107.625,105.875,106.875,106.625,9178400,73.646232605,105.6412820389,102.9874811483,95.1861,102.0844,108.9826,0.677,1.0368,-0.3598,85.4856,82.3796,97.7291,-41802500,2.6538008906,Up,NoReversal,Up,Down,NoReversal,0.0035169988,Up
1998-10-22,108.4686965942,106.1561965942,106.7811965942,108.2186965942,8277500,74.7469787598,106.500420224,103.4856921615,94.9339,102.2765,109.6192,0.9916,1.0812,-0.0895,82.9215,80.7357,108.7463,-33525000,3.0147280625,Up,NoReversal,Up,Up,Reversal,-0.014726629,Up
1998-10-23,108,106.7811965942,107.9686965942,106.8436965942,6237200,73.7972488403,106.6148456807,103.8055021182,94.8405,102.4062,109.972,1.1171,0.9653,0.1518,76.707,67.0057,93.4288,-39762200,2.8093435625,Up,NoReversal,Up,Down,NoReversal,0.0128692665,Up
1998-10-26,108.4686965942,106.7811965942,107.7186965942,107.625,5838600,74.3369140625,106.9515637872,104.1692638322,94.7127,102.5281,110.3436,1.2651,0.8906,0.3745,69.85,61.8087,95.8194,-33923600,2.7822999549,Up,NoReversal,Up,Up,NoReversal,-0.0072594974,Up
1998-10-27,108.9686965942,106.2811965942,108.4375,107,10089700,73.9052352905,106.9677091914,104.4388577603,94.6389,102.6312,110.6236,1.3167,0.7538,0.5629,58.1622,45.6722,86.4456,-44013300,2.5288514311,Up,NoReversal,Up,Down,NoReversal,0.0058411215,Up
1998-10-28,107.5311965942,106.0311965942,106.5625,106.8125,5650600,73.775680542,106.9159727943,104.6649189316,94.7013,102.8844,111.0674,1.3272,0.6114,0.7158,49.4777,40.9521,67.8682,-49663900,2.2510538627,Up,NoReversal,Up,Down,NoReversal,0.0017554125,Up
1998-10-29,109.4375,106.625,107.0936965942,109.4061965942,9625600,75.5672073364,107.7460473943,105.1164691953,94.9861,103.414,111.842,1.5272,0.6492,0.8781,46.8795,54.0143,86.778,-40038300,2.629578199,Up,NoReversal,Up,Up,NoReversal,-0.0237070356,Up
1998-10-30,110.9061965942,109.5,110.125,110,9872800,75.9773178101,108.4973649295,105.5815673766,95.0809,103.8781,112.6753,1.7139,0.6686,1.0452,54.6655,69.03,103.3082,-30165500,2.9157975529,Up,NoReversal,Up,Up,Reversal,-0.0053982128,Up
1998-11-02,111.875,110.1875,110.8125,111.875,6501400,77.2723846436,109.6232432863,106.1809419231,95.4241,104.5375,113.6509,1.9902,0.7559,1.2342,72.1806,93.4975,113.9593,-23664100,3.4423013632,Up,NoReversal,Up,Up,Reversal,-0.0167597765,Up
